country,scenario,age_group,infant_cases,infant_infections,mean_infant_age_population,analysis_years,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,current_infant_cases_per_100k,relative_reduction_infant_cases,analysis_window,rank
Brazil,maternal_immunization,infant_0_2m,333.5207429313745,636.3008633177757,398564.4923549246,26.013698630136986,3.216785775100899,6.137080254184376,28.916732574491824,0.8887569414416308,2025_2050_full_horizon,3.0
Brazil,adolescent_booster,infant_0_2m,631.7343973181672,977.61043023351,398564.4918025022,26.013698630136986,6.0930369964118976,9.42898874080294,28.916732574491824,0.7892902671242076,2025_2050_full_horizon,4.0
Brazil,resistance_guided_treatment,infant_0_2m,1249.7588325857505,1934.0056973888838,398564.49271039484,26.013698630136986,12.053842276941143,18.653358577029007,28.916732574491824,0.5831533785537671,2025_2050_full_horizon,5.0
Brazil,current,infant_0_2m,2998.126329679301,4639.623376994503,398564.4922671249,26.013698630136986,28.916732574491824,44.74886435264441,28.916732574491824,0.0,2025_2050_full_horizon,6.0
Brazil,higher_child_coverage,infant_0_2m,3466.440756699559,5364.34905539922,398564.4922769692,26.013698630136986,33.43359462609654,51.73879617139692,28.916732574491824,-0.15620236622408568,2025_2050_full_horizon,7.0
Brazil,combined_strategy,infant_3_11m,135.45764244230568,288.5606323100405,1747993.5180424505,26.013698630136986,0.29789388630273733,0.6345928265319218,19.35941635746484,0.9846124552103105,2025_2050_full_horizon,1.0
Brazil,next_generation_vaccine,infant_3_11m,145.40395430625156,273.1320303929535,1747993.47950535,26.013698630136986,0.3197674875041899,0.6006627779305014,19.35941635746484,0.98348258637555,2025_2050_full_horizon,2.0
Brazil,maternal_immunization,infant_3_11m,1310.4416500037523,2800.074929384814,1747993.4970173324,26.013698630136986,2.8818791878377388,6.157830578230794,19.35941635746484,0.8511381162208174,2025_2050_full_horizon,3.0
Brazil,adolescent_booster,infant_3_11m,1855.4850868173469,4145.851359385141,1747993.4910518827,26.013698630136986,4.080520390416313,9.117416856539567,19.35941635746484,0.7892229644184032,2025_2050_full_horizon,4.0
Brazil,resistance_guided_treatment,infant_3_11m,3670.4462648256035,8201.418842886385,1747993.4414777404,26.013698630136986,8.071922192597345,18.03628496161246,19.35941635746484,0.5830493004772391,2025_2050_full_horizon,5.0
Brazil,current,infant_3_11m,8803.070884104161,19671.5831191084,1747993.5835147407,26.013698630136986,19.35941635746484,43.26108161879822,19.35941635746484,0.0,2025_2050_full_horizon,6.0
Brazil,higher_child_coverage,infant_3_11m,10449.66068354514,22813.121544631464,1747993.4894060052,26.013698630136986,22.980542304129088,50.169849588626356,19.35941635746484,-0.18704726835775554,2025_2050_full_horizon,7.0
China,combined_strategy,infant_0_2m,338.1933061363072,626.0410924242345,1497560.0625477282,26.013698630136986,0.8681177839285698,1.6070022556404513,457.6701780527989,0.9981031803566007,2025_2050_full_horizon,1.0
China,next_generation_vaccine,infant_0_2m,1125.0366699410413,1504.6027405111656,1497560.0654737146,26.013698630136986,2.887887847329872,3.8622065266629284,457.6701780527989,0.9936900239827365,2025_2050_full_horizon,2.0
China,maternal_immunization,infant_0_2m,61497.79480478149,117346.48650961052,1497560.0663532815,26.013698630136986,157.86039592763873,301.219952356473,457.6701780527989,0.6550782561379229,2025_2050_full_horizon,3.0
China,resistance_guided_treatment,infant_0_2m,88159.79472157199,118292.72330608669,1497560.067852995,26.013698630136986,226.29982310565234,303.6488735414782,457.6701780527989,0.5055395043031505,2025_2050_full_horizon,4.0
China,adolescent_booster,infant_0_2m,133998.45664461693,179799.3491058284,1497560.0655544007,26.013698630136986,343.96435673903704,461.5319385454152,457.6701780527989,0.248444899332384,2025_2050_full_horizon,5.0
China,current,infant_0_2m,178294.9199978349,239236.74283138145,1497560.064468997,26.013698630136986,457.6701780527989,614.1034342971724,457.6701780527989,0.0,2025_2050_full_horizon,6.0
China,higher_child_coverage,infant_0_2m,179990.7421607888,241512.23536282746,1497560.066281403,26.013698630136986,462.0232304649444,619.9444584736664,457.6701780527989,-0.009511330693789066,2025_2050_full_horizon,7.0
China,combined_strategy,infant_3_11m,1285.1559318023867,2737.0918496765976,6559206.586469979,26.013698630136986,0.7531862984809818,1.6041166895359862,256.4707349400667,0.9970632661123813,2025_2050_full_horizon,1.0
China,next_generation_vaccine,infant_3_11m,2417.171806677053,4544.814205179072,6559206.522654161,26.013698630136986,1.416622417968507,2.6635614691407756,256.4707349400667,0.9944764753830508,2025_2050_full_horizon,2.0
China,resistance_guided_treatment,infant_3_11m,217559.6075953091,487211.19076219155,6559206.621389682,26.013698630136986,127.50430559932545,285.53795093208817,256.4707349400667,0.5028504689662886,2025_2050_full_horizon,3.0
China,maternal_immunization,infant_3_11m,240391.4389055716,513837.2529991262,6559206.571873115,26.013698630136986,140.88526845517094,301.14258502976844,256.4707349400667,0.4506770197851474,2025_2050_full_horizon,4.0
China,adolescent_booster,infant_3_11m,329695.7572003997,738585.9522547622,6559206.606330183,26.013698630136986,193.22349926091124,432.8601720915456,256.4707349400667,0.2466060530997245,2025_2050_full_horizon,5.0
China,current,infant_3_11m,437614.01919438364,981353.0711206672,6559206.525544665,26.013698630136986,256.4707349400667,575.1377523264666,256.4707349400667,0.0,2025_2050_full_horizon,6.0
China,higher_child_coverage,infant_3_11m,454432.256782647,993790.6265435655,6559206.579180786,26.013698630136986,266.32733142103643,582.4269769766363,256.4707349400667,-0.0384316615432676,2025_2050_full_horizon,7.0
Japan,combined_strategy,infant_0_2m,118.57748469152284,219.51222435871605,137018.2904517567,26.013698630136986,3.326760869046064,6.158544180403278,700.0114966165871,0.9952475625255792,2025_2050_full_horizon,1.0
Japan,next_generation_vaccine,infant_0_2m,5604.41108789319,7495.247957580767,137018.29069240208,26.013698630136986,157.2350393247837,210.2835764323356,700.0114966165871,0.7753822043141313,2025_2050_full_horizon,2.0
Japan,maternal_immunization,infant_0_2m,11421.470515949837,21798.601330528447,137018.29054074816,26.013698630136986,320.43605287794975,611.5725430328849,700.0114966165871,0.5422417282762713,2025_2050_full_horizon,3.0
Japan,resistance_guided_treatment,infant_0_2m,17085.347265442866,22925.178922550163,137018.29068914175,26.013698630136986,479.33943586449055,643.1793373058409,700.0114966165871,0.3152406236450198,2025_2050_full_horizon,4.0
Japan,adolescent_booster,infant_0_2m,24002.629465166858,32206.956994656422,137018.2903962573,26.013698630136986,673.4078455029118,903.5850656050507,700.0114966165871,0.03800459169922288,2025_2050_full_horizon,5.0
Japan,current,infant_0_2m,24950.87740091722,33479.36202051995,137018.29055376048,26.013698630136986,700.0114966165871,939.2831337021906,700.0114966165871,0.0,2025_2050_full_horizon,6.0
Japan,higher_child_coverage,infant_0_2m,25065.981925117296,33633.81265975846,137018.2903614687,26.013698630136986,703.2408225269631,943.6163382797798,700.0114966165871,-0.004613246962349216,2025_2050_full_horizon,7.0
Japan,combined_strategy,infant_3_11m,449.94469542021653,957.9403792748623,599033.5039600409,26.013698630136986,2.8873931266954496,6.147312092031815,393.01011401371085,0.9926531327725711,2025_2050_full_horizon,1.0
Japan,next_generation_vaccine,infant_3_11m,12140.554602691873,22715.100978783958,599033.5047281965,26.013698630136986,77.90858349022986,145.7677510632178,393.01011401371085,0.8017644312138189,2025_2050_full_horizon,2.0
Japan,resistance_guided_treatment,infant_3_11m,42311.77468690097,94092.15719906859,599033.5051398166,26.013698630136986,271.5238748498514,603.8098686411696,393.01011401371085,0.30911733523382356,2025_2050_full_horizon,3.0
Japan,maternal_immunization,infant_3_11m,44367.15564645889,94958.90221223392,599033.508046091,26.013698630136986,284.7137008052846,609.3719572354443,393.01011401371085,0.27555630083516924,2025_2050_full_horizon,4.0
Japan,adolescent_booster,infant_3_11m,59009.50124179252,131486.60396817283,599033.5010254666,26.013698630136986,378.6768259837703,843.7781849067568,393.01011401371085,0.036470532230222674,2025_2050_full_horizon,5.0
Japan,current,infant_3_11m,61243.06882870329,136521.0321594175,599033.5037797223,26.013698630136986,393.01011401371085,876.085203442575,393.01011401371085,0.0,2025_2050_full_horizon,6.0
Japan,higher_child_coverage,infant_3_11m,62762.953049757925,137458.00793263834,599033.5009133971,26.013698630136986,402.7635440827048,882.0979853131928,393.01011401371085,-0.02481724953433062,2025_2050_full_horizon,7.0
New_Zealand,combined_strategy,infant_0_2m,1597.1112534539,2957.5602532379944,10184.792546237444,26.013698630136986,602.8105963983406,1116.2958474450975,2217.3946774258998,0.7281446543841607,2025_2050_full_horizon,1.0
New_Zealand,next_generation_vaccine,infant_0_2m,2305.934337064287,3274.4435095354615,10184.792578469423,26.013698630136986,870.3474135417648,1235.899649658305,2217.3946774258998,0.6074909792098345,2025_2050_full_horizon,2.0
New_Zealand,maternal_immunization,infant_0_2m,3983.143946757198,7608.349721576513,10184.792577494165,26.013698630136986,1503.3901774367723,2871.6808608521974,2217.3946774258998,0.3220015395806721,2025_2050_full_horizon,3.0
New_Zealand,resistance_guided_treatment,infant_0_2m,4672.381287302512,7041.34300126753,10184.792572496162,26.013698630136986,1763.5345922498918,2657.6709380241955,2217.3946774258998,0.20468168783686225,2025_2050_full_horizon,4.0
New_Zealand,current,infant_0_2m,5874.85692058473,8855.24200456944,10184.792578985092,26.013698630136986,2217.3946774258998,3342.3054814237385,2217.3946774258998,0.0,2025_2050_full_horizon,5.0
New_Zealand,adolescent_booster,infant_0_2m,5890.461038189108,8878.749132508605,10184.792552607902,26.013698630136986,2223.2842712691204,3351.1779751826266,2217.3946774258998,-0.0026560873006413743,2025_2050_full_horizon,6.0
New_Zealand,higher_child_coverage,infant_0_2m,5925.337493882049,8931.34792801557,10184.79257154929,26.013698630136986,2236.4479693866238,3371.0307570023906,2217.3946774258998,-0.008592648009258408,2025_2050_full_horizon,7.0
New_Zealand,next_generation_vaccine,infant_3_11m,5830.232658984823,11001.00061699321,44543.34512570688,26.013698630136986,503.1540266402532,949.3956898927338,1376.2591457156839,0.6344045900028497,2025_2050_full_horizon,1.0
New_Zealand,combined_strategy,infant_3_11m,5994.336016720763,12799.6223183556,44543.34408514905,26.013698630136986,517.3162977736338,1104.6182950309149,1376.2591457156839,0.6241141798155911,2025_2050_full_horizon,2.0
New_Zealand,resistance_guided_treatment,infant_3_11m,12874.205628919362,29070.51716037771,44543.346082026386,26.013698630136986,1111.0548483738742,2508.8102494821405,1376.2591457156839,0.19269938962251032,2025_2050_full_horizon,3.0
New_Zealand,maternal_immunization,infant_3_11m,15095.8378987417,32507.904035709525,44543.3445562033,26.013698630136986,1302.7836392887173,2805.459743895378,1376.2591457156839,0.05338784243919248,2025_2050_full_horizon,4.0
New_Zealand,current,infant_3_11m,15947.226012941263,36161.07656456412,44543.34492350235,26.013698630136986,1376.2591457156839,3120.731611912959,1376.2591457156839,0.0,2025_2050_full_horizon,5.0
New_Zealand,adolescent_booster,infant_3_11m,15991.169006874676,36259.8825183771,44543.346111941704,26.013698630136986,1380.0514265836773,3129.2585661329836,1376.2591457156839,-0.00275549912223938,2025_2050_full_horizon,6.0
New_Zealand,higher_child_coverage,infant_3_11m,16596.031151141742,36597.1798138725,44543.34616923452,26.013698630136986,1432.2515399877973,3158.3676042945463,1376.2591457156839,-0.04068448478356612,2025_2050_full_horizon,7.0
South_Africa,combined_strategy,infant_0_2m,12.41958640693674,22.99122172032201,201592.59597360776,26.013698630136986,0.23682658429953982,0.4384149625027836,68.1002982550193,0.9965223855053809,2025_2050_full_horizon,1.0
South_Africa,next_generation_vaccine,infant_0_2m,23.560175053277145,31.41356673770286,201592.5957908125,26.013698630136986,0.4492642190813882,0.5990189587751842,68.1002982550193,0.9934029037964122,2025_2050_full_horizon,2.0
South_Africa,maternal_immunization,infant_0_2m,396.8564471595301,757.1878818755603,201592.5957287701,26.013698630136986,7.567575430667788,14.438662776662596,68.1002982550193,0.8888760310222279,2025_2050_full_horizon,3.0
South_Africa,adolescent_booster,infant_0_2m,472.7780546473691,630.3707395298255,201592.595758798,26.013698630136986,9.01530922726123,12.020412303014975,68.1002982550193,0.8676171843844052,2025_2050_full_horizon,4.0
South_Africa,resistance_guided_treatment,infant_0_2m,1568.3059971595933,2091.0746628794577,201592.59598537872,26.013698630136986,29.905710242867283,39.874280323823044,68.1002982550193,0.5608578668645832,2025_2050_full_horizon,5.0
South_Africa,higher_child_coverage,infant_0_2m,1963.254786973512,2617.673049298016,201592.59600057686,26.013698630136986,37.436908928526485,49.91587857136866,68.1002982550193,0.45026806214072324,2025_2050_full_horizon,6.0
South_Africa,current,infant_0_2m,3571.294752478651,4761.726336638201,201592.59579246372,26.013698630136986,68.1002982550193,90.80039767335907,68.1002982550193,0.0,2025_2050_full_horizon,7.0
South_Africa,combined_strategy,infant_3_11m,47.13169015327713,100.34335621521069,881350.9355561992,26.013698630136986,0.20557109038913127,0.43766079857061113,43.1544859035563,0.9952363911633996,2025_2050_full_horizon,1.0
South_Africa,next_generation_vaccine,infant_3_11m,59.47155408105339,104.48239831915346,881350.7787991915,26.013698630136986,0.2593930825368171,0.4557138583247315,43.1544859035563,0.9939891977136162,2025_2050_full_horizon,2.0
South_Africa,adolescent_booster,infant_3_11m,1310.9615843332033,2632.283012386683,881350.883236841,26.013698630136986,5.71793240325579,11.481050635607376,43.1544859035563,0.8675008568973688,2025_2050_full_horizon,3.0
South_Africa,maternal_immunization,infant_3_11m,1555.498939832125,3321.945476589331,881350.7756566774,26.013698630136986,6.784515262112582,14.48910649097487,43.1544859035563,0.8427853994767789,2025_2050_full_horizon,4.0
South_Africa,resistance_guided_treatment,infant_3_11m,4347.552367916529,8729.887793918157,881350.7760603697,26.013698630136986,18.96242718277673,38.07656529398307,43.1544859035563,0.5605919805149605,2025_2050_full_horizon,5.0
South_Africa,higher_child_coverage,infant_3_11m,4950.513693410691,10800.95942209057,881350.8703279081,26.013698630136986,21.592320792003683,47.10981428323598,43.1544859035563,0.49965060781261006,2025_2050_full_horizon,6.0
South_Africa,current,infant_3_11m,9894.113050407235,19868.98218628969,881350.8271718139,26.013698630136986,43.1544859035563,86.66120018114793,43.1544859035563,0.0,2025_2050_full_horizon,7.0
Sweden,next_generation_vaccine,infant_0_2m,5.430608226691001,7.699736485542653,18119.80212725772,26.013698630136986,1.1521072718376733,1.6335043932330953,609.4501674545104,0.9981095956103356,2025_2050_full_horizon,1.0
Sweden,combined_strategy,infant_0_2m,8.073562874655478,14.946301749594978,18119.80212606536,26.013698630136986,1.7128119190083841,3.1708682002299486,609.4501674545104,0.9971895783929927,2025_2050_full_horizon,2.0
Sweden,maternal_immunization,infant_0_2m,1658.3973055562706,3165.060585972246,18119.802117261483,26.013698630136986,351.83012963276246,671.4697814132322,609.4501674545104,0.42270894583186214,2025_2050_full_horizon,3.0
Sweden,resistance_guided_treatment,infant_0_2m,2033.9888021810998,3056.8596680110536,18119.80211419765,26.013698630136986,431.51212418542156,648.5148823168133,609.4501674545104,0.29196487714866404,2025_2050_full_horizon,4.0
Sweden,higher_child_coverage,infant_0_2m,2867.9138376661163,4310.377936307555,18119.80211337013,26.013698630136986,608.4298944033228,914.449645656104,609.4501674545104,0.001674087736244223,2025_2050_full_horizon,5.0
Sweden,adolescent_booster,infant_0_2m,2872.6536398367257,4317.502183550673,18119.802111210483,26.013698630136986,609.4354467684592,915.961059720919,609.4501674545104,2.415404382061226e-05,2025_2050_full_horizon,6.0
Sweden,current,infant_0_2m,2872.7230261991745,4317.60586284111,18119.80210165175,26.013698630136986,609.4501674545104,915.9830558369499,609.4501674545104,0.0,2025_2050_full_horizon,7.0
Sweden,next_generation_vaccine,infant_3_11m,13.282612252500531,25.429987222474157,79112.20689962196,26.013698630136986,0.6454132701504512,1.2356644085617583,378.07488212095035,0.9982928956651926,2025_2050_full_horizon,1.0
Sweden,combined_strategy,infant_3_11m,30.60651885251677,65.14533142513295,79112.20747716303,26.013698630136986,1.4871964114285494,3.1654662715362836,378.07488212095035,0.9960663972092365,2025_2050_full_horizon,2.0
Sweden,resistance_guided_treatment,infant_3_11m,5532.75591387019,12736.832215539225,79112.20660193166,26.013698630136986,268.8412514699364,618.8933627098929,378.07488212095035,0.2889206234442966,2025_2050_full_horizon,3.0
Sweden,maternal_immunization,infant_3_11m,6441.504275617917,13774.849564040082,79112.20912224532,26.013698630136986,312.9980867754944,669.33147517801,378.07488212095035,0.17212673579472848,2025_2050_full_horizon,4.0
Sweden,adolescent_booster,infant_3_11m,7780.512569575373,17929.12311385015,79112.20822157494,26.013698630136986,378.0616253493385,871.1911156105891,378.07488212095035,3.506387818597023e-05,2025_2050_full_horizon,5.0
Sweden,current,infant_3_11m,7780.785423156044,17929.70832757415,79112.2085171423,26.013698630136986,378.07488212095035,871.2195483808896,378.07488212095035,0.0,2025_2050_full_horizon,6.0
Sweden,higher_child_coverage,infant_3_11m,8242.507232638007,18021.094679462727,79112.20788745054,26.013698630136986,400.5103348423486,875.660094748535,378.07488212095035,-0.059341293966788555,2025_2050_full_horizon,7.0
Thailand,combined_strategy,infant_0_2m,10.644064471305075,19.703193877686843,93399.25153865668,26.013698630136986,0.43808864413155174,0.810944495329478,25.724945442183525,0.9829702789801381,2025_2050_full_horizon,1.0
Thailand,next_generation_vaccine,infant_0_2m,22.552328333881785,30.16104665402788,93399.25157088146,26.013698630136986,0.9282092348299803,1.2413690339168553,25.724945442183525,0.963917931841056,2025_2050_full_horizon,2.0
Thailand,maternal_immunization,infant_0_2m,72.76881826127575,138.83156711089455,93399.25149650875,26.013698630136986,2.9950206547006077,5.714032754093169,25.724945442183525,0.8835752378394008,2025_2050_full_horizon,3.0
Thailand,adolescent_booster,infant_0_2m,185.5047712550189,248.9095914812327,93399.25158661223,26.013698630136986,7.6350095300911,10.244626541048483,25.724945442183525,0.7032059971808032,2025_2050_full_horizon,4.0
Thailand,resistance_guided_treatment,infant_0_2m,294.201441375852,394.75838371049923,93399.25159596033,26.013698630136986,12.108749512207362,16.24747439659083,25.724945442183525,0.529299312240657,2025_2050_full_horizon,5.0
Thailand,current,infant_0_2m,625.0287049436088,838.6612522742946,93399.25156752674,26.013698630136986,25.724945442183525,34.517638611775496,25.724945442183525,0.0,2025_2050_full_horizon,6.0
Thailand,higher_child_coverage,infant_0_2m,680.4079371218719,912.9689274750853,93399.2514861979,26.013698630136986,28.004245145364,37.575995605314155,25.724945442183525,-0.08860270309622886,2025_2050_full_horizon,7.0
Thailand,combined_strategy,infant_3_11m,40.47557887409018,86.21913287247635,409475.89611034596,26.013698630136986,0.3799816480619026,0.8094186448886991,15.151022316637407,0.9749203954610612,2025_2050_full_horizon,1.0
Thailand,next_generation_vaccine,infant_3_11m,51.482597928656716,94.48021808223996,409475.9046821654,26.013698630136986,0.4833146935039593,0.8869730643330122,15.151022316637407,0.9681001926204524,2025_2050_full_horizon,2.0
Thailand,maternal_immunization,infant_3_11m,285.84800998696335,610.7512396336274,409475.90266500413,26.013698630136986,2.6835192778653916,5.733685973926397,15.151022316637407,0.8228819665245555,2025_2050_full_horizon,3.0
Thailand,adolescent_booster,infant_3_11m,479.1173205090874,1033.1239313005053,409475.8953468556,26.013698630136986,4.497916878911868,9.698888705728164,15.151022316637407,0.7031278296004696,2025_2050_full_horizon,4.0
Thailand,resistance_guided_treatment,infant_3_11m,759.8045239446585,1638.3917274309297,409475.8908827295,26.013698630136986,7.132987024036459,15.381096800240574,15.151022316637407,0.5292075428993532,2025_2050_full_horizon,5.0
Thailand,current,infant_3_11m,1613.8842854899615,3480.219499276452,409475.903977086,26.013698630136986,15.151022316637407,32.672034652302315,15.151022316637407,0.0,2025_2050_full_horizon,6.0
Thailand,higher_child_coverage,infant_3_11m,1732.6718376286228,3782.235056125,409475.8935676225,26.013698630136986,16.266191190223818,35.50733451840335,15.151022316637407,-0.07360353976654355,2025_2050_full_horizon,7.0
United_Kingdom,combined_strategy,infant_0_2m,9911.600037573256,18351.954446413536,127735.15468888567,26.013698630136986,298.2848704855017,552.2933062727341,1837.4750493638733,0.8376658934287207,2025_2050_full_horizon,1.0
United_Kingdom,next_generation_vaccine,infant_0_2m,23010.876324210796,32576.171225475784,127735.15474773053,26.013698630136986,692.5013352983958,980.3643179297678,1837.4750493638733,0.6231234075596634,2025_2050_full_horizon,2.0
United_Kingdom,maternal_immunization,infant_0_2m,37172.55082568087,70982.34883068016,127735.15464648111,26.013698630136986,1118.6901681163513,2136.1798957263954,1837.4750493638733,0.39118075725510537,2025_2050_full_horizon,3.0
United_Kingdom,resistance_guided_treatment,infant_0_2m,47666.68839719506,71438.1213352146,127735.15472931997,26.013698630136986,1434.5062267071175,2149.8961502359007,1837.4750493638733,0.21930573848948964,2025_2050_full_horizon,4.0
United_Kingdom,current,infant_0_2m,61056.79349461505,91518.21847855984,127735.15448890062,26.013698630136986,1837.4750493638733,2754.1970908022986,1837.4750493638733,0.0,2025_2050_full_horizon,5.0
United_Kingdom,adolescent_booster,infant_0_2m,61753.61892125686,92563.8463279101,127735.15460798357,26.013698630136986,1858.4456761548927,2785.664759108652,1837.4750493638733,-0.011412740977505775,2025_2050_full_horizon,6.0
United_Kingdom,higher_child_coverage,infant_0_2m,62125.76101647985,93120.72784229302,127735.15471276175,26.013698630136986,1869.6451132916427,2802.423840093011,1837.4750493638733,-0.01750775551423489,2025_2050_full_horizon,7.0
United_Kingdom,combined_strategy,infant_3_11m,37373.75141940999,79662.66591976598,557799.4904089593,26.013698630136986,257.56477915531923,549.0028743513384,1142.7036036666195,0.7746005365443277,2025_2050_full_horizon,1.0
United_Kingdom,next_generation_vaccine,infant_3_11m,57700.99349170203,108844.66808123249,557799.4862951653,26.013698630136986,397.6519131986384,750.1134362651363,1142.7036036666195,0.6520078243188492,2025_2050_full_horizon,2.0
United_Kingdom,resistance_guided_treatment,infant_3_11m,130891.75827929366,295257.001531665,557799.4907661197,26.013698630136986,902.0530589648613,2034.7918380325116,1142.7036036666195,0.21059751971515384,2025_2050_full_horizon,3.0
United_Kingdom,maternal_immunization,infant_3_11m,142088.26558186155,305148.2636832004,557799.5027916947,26.013698630136986,979.2148377623978,2102.958370928042,1142.7036036666195,0.14307189141578935,2025_2050_full_horizon,4.0
United_Kingdom,current,infant_3_11m,165811.1851966944,375165.8736655272,557799.501735078,26.013698630136986,1142.7036036666195,2585.491414839005,1142.7036036666195,0.0,2025_2050_full_horizon,5.0
United_Kingdom,adolescent_booster,infant_3_11m,167543.62704047328,379188.744445279,557799.5065583233,26.013698630136986,1154.6428819499586,2613.215390063854,1142.7036036666195,-0.010448272189769181,2025_2050_full_horizon,6.0
United_Kingdom,higher_child_coverage,infant_3_11m,174166.53146713777,383061.88205612166,557799.4929213282,26.013698630136986,1200.2852886808382,2639.907551773863,1142.7036036666195,-0.05039074422225931,2025_2050_full_horizon,7.0
United_States,combined_strategy,infant_0_2m,67.76308895821117,125.44595505571898,685078.9409722093,26.013698630136986,0.38023358355670894,0.7039048214426181,45.30693275580983,0.9916076070387274,2025_2050_full_horizon,1.0
United_States,next_generation_vaccine,infant_0_2m,74.08422646935806,104.68716017728087,685078.9422481299,26.013698630136986,0.41570287447165816,0.5874226603954668,45.30693275580983,0.9908247402949971,2025_2050_full_horizon,2.0
United_States,maternal_immunization,infant_0_2m,1677.375257883559,3200.451227124525,685078.94066604,26.013698630136986,9.412121191121958,17.958435164936787,45.30693275580983,0.7922586982029804,2025_2050_full_horizon,3.0
United_States,resistance_guided_treatment,infant_0_2m,3975.4406340968935,5937.894448478412,685078.9388617158,26.013698630136986,22.307071097489565,33.31883074684298,45.30693275580983,0.5076455248533887,2025_2050_full_horizon,4.0
United_States,current,infant_0_2m,8074.346529527576,12060.23300475297,685078.9412054635,26.013698630136986,45.30693275580983,67.67261768708252,45.30693275580983,0.0,2025_2050_full_horizon,5.0
United_States,higher_child_coverage,infant_0_2m,8103.2728872887565,12103.452034296473,685078.9410249015,26.013698630136986,45.46924491790579,67.91512917735217,45.30693275580983,-0.0035825016663735276,2025_2050_full_horizon,6.0
United_States,adolescent_booster,infant_0_2m,8245.219198005068,12315.45606556405,685078.9420645164,26.013698630136986,46.26573679075839,69.10473028120278,45.30693275580983,-0.02116241326942636,2025_2050_full_horizon,7.0
United_States,next_generation_vaccine,infant_3_11m,179.0711345781146,343.23333879962956,2992540.036360059,26.013698630136986,0.23002948718071664,0.44090740304637244,28.136614365614268,0.9918245498839464,2025_2050_full_horizon,1.0
United_States,combined_strategy,infant_3_11m,256.9845655920463,547.0267178610591,2992540.000911051,26.013698630136986,0.33011478190508353,0.7026943631689692,28.136614365614268,0.9882674305580803,2025_2050_full_horizon,2.0
United_States,maternal_immunization,infant_3_11m,6568.938997705195,14026.273963773025,2992540.0539353956,26.013698630136986,8.43826484736944,18.017736893191785,28.136614365614268,0.7000966520804353,2025_2050_full_horizon,3.0
United_States,resistance_guided_treatment,infant_3_11m,10787.754602524537,24829.698108469467,2992540.099577956,26.013698630136986,13.85763044655042,31.89549569528217,28.136614365614268,0.5074876363417122,2025_2050_full_horizon,4.0
United_States,current,infant_3_11m,21903.519668736233,50420.265883456486,2992540.000257247,26.013698630136986,28.136614365614268,64.76838420628152,28.136614365614268,0.0,2025_2050_full_horizon,5.0
United_States,adolescent_booster,infant_3_11m,22367.04606549926,51487.38050829315,2992540.0052134497,26.013698630136986,28.732046635357065,66.13916802266095,28.136614365614268,-0.021162186111150394,2025_2050_full_horizon,6.0
United_States,higher_child_coverage,infant_3_11m,23355.870344855357,50951.02879279398,2992540.0264498414,26.013698630136986,30.002260881050542,65.45018598872468,28.136614365614268,-0.06630671662175103,2025_2050_full_horizon,7.0
Australia,combined_strategy,infant_0_2m,17435.697457566115,32304.831237583327,56591.300296825124,21.01095890410959,1466.3707140839658,2716.88921911528,4507.794805586053,0.6747033134101754,2030_2050_excluding_initial_transient,1.0
Australia,next_generation_vaccine,infant_0_2m,27203.900853480667,39173.68098265856,56591.30026634023,21.01095890410959,2287.892620238492,3294.5707349295153,4507.794805586053,0.4924585703405713,2030_2050_excluding_initial_transient,2.0
Australia,maternal_immunization,infant_0_2m,39587.275339036925,75731.54024273856,56591.30028225242,21.01095890410959,3329.3546968091086,6369.146576630338,4507.794805586053,0.2614227487277423,2030_2050_excluding_initial_transient,3.0
Australia,resistance_guided_treatment,infant_0_2m,40463.606760143986,62503.58951298229,56591.30029917474,21.01095890410959,3403.0556036675043,5256.654252358865,4507.794805586053,0.2450730899617608,2030_2050_excluding_initial_transient,4.0
Australia,current,infant_0_2m,53599.36997044785,82855.41352713463,56591.3002874863,21.01095890410959,4507.794805586053,6968.275987539208,4507.794805586053,0.0,2030_2050_excluding_initial_transient,5.0
Australia,adolescent_booster,infant_0_2m,53607.60891040984,82868.1423979269,56591.300301494804,21.01095890410959,4508.487712815496,6969.346504696435,4507.794805586053,-0.00015371312566925255,2030_2050_excluding_initial_transient,6.0
Australia,higher_child_coverage,infant_0_2m,53829.51894487421,83211.60214535154,56591.300283867386,21.01095890410959,4527.150711588666,6998.232034184521,4507.794805586053,-0.004293874685384225,2030_2050_excluding_initial_transient,7.0
Australia,combined_strategy,infant_3_11m,64313.67501807936,137813.03858827526,246890.2008375469,21.01095890410959,1239.8056195563004,2656.688171556698,2707.236714549308,0.5420401869946201,2030_2050_excluding_initial_transient,1.0
Australia,next_generation_vaccine,infant_3_11m,68089.3741286552,130357.09638844362,246890.20070855523,21.01095890410959,1312.5915864262545,2512.9563920961077,2707.236714549308,0.5151544822910802,2030_2050_excluding_initial_transient,2.0
Australia,resistance_guided_treatment,infant_3_11m,109609.40224447628,253230.80927774863,246890.2008515611,21.01095890410959,2112.993120249983,4881.652001401945,2707.236714549308,0.21950189693635747,2030_2050_excluding_initial_transient,3.0
Australia,current,infant_3_11m,140435.19362166364,327678.6837631502,246890.20080788046,21.01095890410959,2707.236714549308,6316.819455162179,2707.236714549308,0.0,2030_2050_excluding_initial_transient,4.0
